"date","state","cases","deaths","state_name"
"12/09/2020","LA",,34,"Louisiana"
"09/08/2020","PA",140359,20,"Pennsylvania"
"10/13/2020","NYC",252613,13,
"10/01/2020","CA",,96,"California"
"11/20/2020","IN",,63,"Indiana"
"09/22/2020","MS",94573,26,"Mississippi"
"09/14/2020","GA",309018,-91,"Georgia"
"11/02/2020","AS",,0,
"07/07/2020","NY",,6,"New York"
"01/28/2020","WA",,,"Washington"
"10/06/2020","NY",,4,"New York"
"07/05/2020","ND",3816,0,"North Dakota"
"04/19/2020","MN",,22,"Minnesota"
"04/19/2020","MN",,22,"Montana"
"03/29/2020","MN",,,"Minnesota"
"03/29/2020","MN",,,"Montana"
"04/20/2020","MI",32000,77,"Michigan"
"03/21/2020","AR",,,"Arkansas"
"10/31/2020","WI",237870,67,"Wisconsin"
"03/01/2020","CO",,,"Colorado"
"10/09/2020","CO",76619,9,"Colorado"
"03/03/2020","CA",,,"California"
"07/03/2020","KY",16376,4,"Kentucky"
"05/31/2020","ND",2577,1,"North Dakota"
"02/28/2020","TN",,,"Tennessee"
"06/01/2020","MS",16021,29,"Mississippi"
"10/31/2020","PA",208027,42,"Pennsylvania"
"11/30/2020","WI",411730,8,"Wisconsin"
"12/12/2020","WI",465991,66,"Wisconsin"
"08/18/2020","IN",,32,"Indiana"
"02/17/2020","MA",,,"Massachusetts"
"12/21/2020","AS",,0,
"07/30/2020","TN",102871,13,"Tennessee"
"08/25/2020","NJ",,4,"New Jersey"
"09/16/2020","WV",13196,10,"West Virginia"
"02/23/2020","AZ",,,"Arizona"
"06/30/2020","KY",15624,6,"Kentucky"
"12/15/2020","NE",,20,"Nebraska"
"05/16/2020","NM",,5,"New Mexico"
"03/14/2020","TN",,,"Tennessee"
"04/13/2020","TN",,,"Tennessee"
"06/24/2020","GA",69639,11,"Georgia"
"09/20/2020","WA",,0,"Washington"
"05/16/2020","TN",17374,5,"Tennessee"
"07/23/2020","ID",16736,3,"Idaho"
"11/11/2020","ID",77121,22,"Idaho"
"07/19/2020","AL",67011,1,"Alabama"
"08/10/2020","SC",101159,19,"South Carolina"
"08/10/2020","SC",101159,19,"South Dakota"
"11/08/2020","NY",,13,"New York"
"12/19/2020","OH",614429,74,"Ohio"
"02/02/2020","WA",,,"Washington"
"03/04/2020","LA",,,"Louisiana"
"08/10/2020","WA",,9,"Washington"
"10/19/2020","MD",,9,"Maryland"
"12/22/2020","ND",90723,5,"North Dakota"
"04/11/2020","MA",,,"Massachusetts"
"06/15/2020","PA",79483,50,"Pennsylvania"
"03/15/2020","NV",,,"Nevada"
"06/26/2020","MA",108070,61,"Massachusetts"
"09/11/2020","MN",,13,"Minnesota"
"09/11/2020","MN",,13,"Montana"
"04/25/2020","NYC",150576,629,
"05/12/2020","CT",34333,33,"Connecticut"
"02/08/2020","AR",,,"Arkansas"
"08/25/2020","WA",,9,"Washington"
"11/06/2020","PA",223950,10,"Pennsylvania"
"10/15/2020","OK",110146,14,"Oklahoma"
"05/09/2020","MN",,44,"Minnesota"
"05/09/2020","MN",,44,"Montana"
"09/29/2020","KY",67856,8,"Kentucky"
"05/23/2020","NV",,5,"Nevada"
"12/20/2020","IA",,112,"Iowa"
"05/10/2020","GA",31546,0,"Georgia"
"02/21/2020","TN",,,"Tennessee"
"07/12/2020","OH",65592,23,"Ohio"
"11/08/2020","WY",17310,9,"Wyoming"
"02/09/2020","WI",,,"Wisconsin"
"06/05/2020","AR",,1,"Arkansas"
"10/11/2020","GA",352587,23,"Georgia"
"03/25/2020","IL",,,"Illinois"
"08/28/2020","MS",81294,0,"Mississippi"
"07/23/2020","IL",168100,20,"Illinois"
"04/02/2020","MI",,,"Michigan"
"06/04/2020","KY",10705,9,"Kentucky"
"12/03/2020","CO",247209,135,"Colorado"
"12/18/2020","FL",,103,"Florida"
"04/20/2020","NJ",,175,"New Jersey"
"12/29/2020","WA",,174,"Washington"
"09/24/2020","LA",,16,"Louisiana"
"12/04/2020","KY",194193,31,"Kentucky"
"03/06/2020","NE",,,"Nebraska"
"05/07/2020","SC",7142,11,"South Carolina"
"05/07/2020","SC",7142,11,"South Dakota"
"03/09/2020","CO",,,"Colorado"
"12/08/2020","CT",138258,20,"Connecticut"
"04/10/2020","WY",,,"Wyoming"
"07/26/2020","NY",,1,"New York"
"08/18/2020","GA",248712,67,"Georgia"
"03/05/2020","PR",,,"Puerto Rico"
"12/08/2020","AS",,0,
"03/19/2020","VA",,,"Virginia"
"02/16/2020","NYC",,,
"07/23/2020","VA",82364,13,"Virginia"
"02/08/2020","NY",,,"New York"
"03/31/2020","AS",,,
"05/15/2020","IL",90369,130,"Illinois"
"04/19/2020","WI",4346,9,"Wisconsin"
"12/05/2020","IN",,92,"Indiana"
"11/14/2020","NM",,10,"New Mexico"
"11/14/2020","PR",42479,14,"Puerto Rico"
"03/27/2020","MA",,,"Massachusetts"
"06/20/2020","MS",20641,0,"Mississippi"
"08/30/2020","PR",33199,0,"Puerto Rico"
"05/18/2020","OH",28272,32,"Ohio"
"02/28/2020","MN",,,"Minnesota"
"02/28/2020","MN",,,"Montana"
"02/28/2020","TX",,,"Texas"
"02/06/2020","TN",,,"Tennessee"
"06/08/2020","IL",129139,376,"Illinois"
"09/14/2020","NM",,0,"New Mexico"
"09/13/2020","CA",,78,"California"
"08/16/2020","AZ",193537,14,"Arizona"
"07/31/2020","MA",117612,14,"Massachusetts"
"08/07/2020","WV",7433,3,"West Virginia"
"07/13/2020","AL",55590,3,"Alabama"
"02/09/2020","MI",,,"Michigan"
"12/29/2020","CO",328408,66,"Colorado"
"06/25/2020","WV",2694,0,"West Virginia"
"05/28/2020","OK",6104,2,"Oklahoma"
"02/14/2020","AL",,,"Alabama"
"06/04/2020","PR",4508,0,"Puerto Rico"
"02/12/2020","NYC",,,
"12/20/2020","NM",,16,"New Mexico"
"02/12/2020","AZ",,,"Arizona"
"09/26/2020","OK",89743,12,"Oklahoma"
"07/08/2020","MI",74551,12,"Michigan"
"08/11/2020","AR",,11,"Arkansas"
"09/25/2020","NYC",243123,4,
"10/10/2020","OH",167458,3,"Ohio"
"11/05/2020","IL",453750,97,"Illinois"
"03/12/2020","ID",,,"Idaho"
"07/26/2020","MN",,5,"Minnesota"
"07/26/2020","MN",,5,"Montana"
"11/15/2020","ID",82245,0,"Idaho"
"07/02/2020","NM",,-5,"New Mexico"
"11/29/2020","SC",216129,7,"South Carolina"
"11/29/2020","SC",216129,7,"South Dakota"
"07/11/2020","NM",,4,"New Mexico"
"04/13/2020","TX",,,"Texas"
"12/12/2020","KY",220660,33,"Kentucky"
"07/20/2020","ND",5207,1,"North Dakota"
"02/22/2020","FL",,,"Florida"
"03/28/2020","ND",,,"North Dakota"
"07/12/2020","NM",,3,"New Mexico"
"04/13/2020","IL",,,"Illinois"
"01/25/2020","MI",,,"Michigan"
"11/21/2020","MI",329021,101,"Michigan"
"12/04/2020","NJ",,46,"New Jersey"
"03/24/2020","IL",,,"Illinois"
"03/18/2020","IL",,,"Illinois"
"10/27/2020","AR",,28,"Arkansas"
"06/23/2020","AZ",58179,44,"Arizona"
"08/08/2020","AR",,14,"Arkansas"
"07/13/2020","OK",20401,-17,"Oklahoma"
"06/26/2020","WY",1368,0,"Wyoming"
"11/18/2020","NYC",290788,10,
"10/26/2020","PA",195695,13,"Pennsylvania"
"12/09/2020","ID",116203,34,"Idaho"
"02/01/2020","CO",,,"Colorado"
"05/21/2020","CT",39208,59,"Connecticut"
"06/22/2020","SC",25701,6,"South Carolina"
"06/22/2020","SC",25701,6,"South Dakota"
"07/11/2020","NV",,23,"Nevada"
"03/03/2020","PA",,,"Pennsylvania"
"08/20/2020","PA",126940,-6,"Pennsylvania"
"03/07/2020","NV",,,"Nevada"
"09/02/2020","WV",10642,8,"West Virginia"
"09/13/2020","OK",76339,6,"Oklahoma"
"07/30/2020","MI",89781,23,"Michigan"
"05/14/2020","MA",82182,5816,"Massachusetts"
"09/22/2020","NV",,21,"Nevada"
"07/12/2020","ID",10902,0,"Idaho"
"01/29/2020","WY",,,"Wyoming"
"06/26/2020","OK",11975,15,"Oklahoma"
"10/11/2020","TN",214717,10,"Tennessee"
"02/12/2020","ID",,,"Idaho"
"04/16/2020","FL",,,"Florida"
"05/05/2020","MS",8422,32,"Mississippi"
"07/01/2020","IN",,12,"Indiana"
"03/02/2020","ID",,,"Idaho"
"06/19/2020","NV",,9,"Nevada"
"05/07/2020","MN",,49,"Minnesota"
"05/07/2020","MN",,49,"Montana"
"05/23/2020","OK",5543,5,"Oklahoma"
"04/04/2020","NY",,,"New York"
"01/27/2020","NY",,,"New York"
"12/13/2020","SC",252206,65,"South Carolina"
"12/13/2020","SC",252206,65,"South Dakota"
"08/10/2020","OK",47067,2,"Oklahoma"
"04/22/2020","AL",5831,7,"Alabama"
"09/06/2020","AZ",205766,14,"Arizona"
"09/05/2020","KY",51677,0,"Kentucky"
"11/16/2020","AL",219232,1,"Alabama"
"09/21/2020","OK",86142,2,"Oklahoma"
"10/04/2020","OK",97580,1,"Oklahoma"
"08/20/2020","OK",54993,10,"Oklahoma"
"04/23/2020","IL",36934,123,"Illinois"
"02/02/2020","MN",,,"Minnesota"
"02/02/2020","MN",,,"Montana"
"01/24/2020","MS",,,"Mississippi"
"04/10/2020","KY",,,"Kentucky"
"09/13/2020","NJ",,4,"New Jersey"
"02/18/2020","IL",,,"Illinois"
"02/18/2020","FL",,,"Florida"
"11/20/2020","WY",27129,0,"Wyoming"
"07/21/2020","MI",83059,9,"Michigan"
"10/27/2020","CA",,43,"California"
"05/11/2020","RMI",0,0,
"10/01/2020","GA",337302,42,"Georgia"
"06/20/2020","IN",,21,"Indiana"
"09/01/2020","IL",238217,38,"Illinois"
"05/17/2020","CA",,57,"California"
"08/12/2020","VA",103623,13,"Virginia"
"02/21/2020","CT",,,"Connecticut"
"05/26/2020","MN",,0,"Minnesota"
"05/26/2020","MN",,0,"Montana"
"01/24/2020","FL",,,"Florida"
"10/23/2020","NV",,2,"Nevada"
"09/21/2020","MS",94021,38,"Mississippi"
"07/25/2020","OH",83184,0,"Ohio"
"10/21/2020","KY",90996,22,"Kentucky"
"08/29/2020","RMI",0,0,
"04/27/2020","SC",5613,3,"South Carolina"
"04/27/2020","SC",5613,3,"South Dakota"
"05/22/2020","NE",,4,"Nebraska"
"07/28/2020","ND",6227,2,"North Dakota"
"01/28/2020","WV",,,"West Virginia"
"01/24/2020","PR",,,"Puerto Rico"
"09/01/2020","PA",134795,25,"Pennsylvania"
"11/12/2020","OH",274457,39,"Ohio"
"02/12/2020","TN",,,"Tennessee"
"11/03/2020","FL",,57,"Florida"
"04/04/2020","MI",,,"Michigan"
"07/09/2020","TN",57591,26,"Tennessee"
"04/08/2020","ID",,,"Idaho"
"03/30/2020","MN",,,"Minnesota"
"03/30/2020","MN",,,"Montana"
"04/22/2020","CO",10825,24,"Colorado"
"08/01/2020","ID",21114,8,"Idaho"
"02/26/2020","AR",,,"Arkansas"
"08/04/2020","MA",119203,9,"Massachusetts"
"08/28/2020","NJ",,9,"New Jersey"
"03/14/2020","LA",,,"Louisiana"
"02/10/2020","LA",,,"Louisiana"
"02/22/2020","WA",,,"Washington"
"04/14/2020","OH",7280,,"Ohio"
"10/11/2020","SC",157406,0,"South Carolina"
"10/11/2020","SC",157406,0,"South Dakota"
"05/09/2020","IA",,9,"Iowa"
"03/24/2020","PR",,,"Puerto Rico"
"10/21/2020","MA",152837,22,"Massachusetts"
"05/10/2020","OH",24081,14,"Ohio"
"08/30/2020","NE",,0,"Nebraska"
"04/28/2020","SC",5735,15,"South Carolina"
"04/28/2020","SC",5735,15,"South Dakota"
"05/23/2020","OH",31408,103,"Ohio"
"08/19/2020","AS",,0,
"03/01/2020","WV",,,"West Virginia"
"03/30/2020","PA",,,"Pennsylvania"
"07/15/2020","NM",,6,"New Mexico"
"04/10/2020","AR",,,"Arkansas"
"04/06/2020","GA",7388,,"Georgia"
"02/29/2020","NYC",,,
"04/25/2020","GA",22223,-2,"Georgia"
"08/23/2020","CO",55133,0,"Colorado"
"02/14/2020","IL",,,"Illinois"
"06/19/2020","PA",81266,-19,"Pennsylvania"
"02/10/2020","CO",,,"Colorado"
"03/24/2020","WI",,,"Wisconsin"
"11/30/2020","GA",471563,20,"Georgia"
"04/29/2020","WY",544,0,"Wyoming"
"08/11/2020","NV",,18,"Nevada"
"05/19/2020","PR",2805,0,"Puerto Rico"
"12/16/2020","IL",870600,234,"Illinois"
"08/11/2020","MS",68293,32,"Mississippi"
"03/21/2020","LA",,,"Louisiana"
"05/16/2020","CT",36703,59,"Connecticut"
"05/17/2020","LA",,12,"Louisiana"
"08/26/2020","AZ",199459,103,"Arizona"
"04/05/2020","GA",6649,,"Georgia"
"02/22/2020","MI",,,"Michigan"
"01/29/2020","AS",,,
"12/17/2020","NM",,48,"New Mexico"
"12/08/2020","IA",,3120,"Iowa"
"11/03/2020","GA",393834,30,"Georgia"
"06/25/2020","NY",,9,"New York"
"06/07/2020","RMI",0,0,
"07/23/2020","NJ",,23,"New Jersey"
"02/27/2020","IL",,,"Illinois"
"02/22/2020","TN",,,"Tennessee"
"12/22/2020","WY",42379,22,"Wyoming"
"10/31/2020","OK",129191,36,"Oklahoma"
"02/19/2020","AL",,,"Alabama"
"03/13/2020","WV",,,"West Virginia"
"12/06/2020","NYC",340293,36,
"10/16/2020","KY",85506,4,"Kentucky"
"03/09/2020","OK",,,"Oklahoma"
"11/29/2020","AZ",325995,12,"Arizona"
"05/17/2020","IA",,5,"Iowa"
"04/03/2020","WV",,,"West Virginia"
"07/12/2020","CO",36913,0,"Colorado"
"04/03/2020","KY",,,"Kentucky"
"06/18/2020","VA",56793,15,"Virginia"
"06/11/2020","NY",,22,"New York"
"07/27/2020","OH",85177,41,"Ohio"
"04/14/2020","NV",,,"Nevada"
"04/29/2020","KY",4539,10,"Kentucky"
"11/11/2020","MD",,12,"Maryland"
"06/25/2020","MS",24516,5,"Mississippi"
"05/04/2020","SC",6757,8,"South Carolina"
"05/04/2020","SC",6757,8,"South Dakota"
"04/30/2020","PR",1539,6,"Puerto Rico"
"08/03/2020","FL",,209,"Florida"
"10/12/2020","NM",,4,"New Mexico"
"01/30/2020","NYC",,,
"02/19/2020","VA",,,"Virginia"
"05/31/2020","AL",18245,12,"Alabama"
"06/06/2020","IN",,36,"Indiana"
"12/27/2020","KY",257063,23,"Kentucky"
"01/24/2020","GA",,,"Georgia"
"04/14/2020","IA",,,"Iowa"
"12/05/2020","IA",,62,"Iowa"
"01/27/2020","AS",,,
"08/14/2020","KY",38298,8,"Kentucky"
"08/06/2020","AL",96592,24,"Alabama"
"11/07/2020","KY",119661,20,"Kentucky"
"09/30/2020","AL",154701,25,"Alabama"
"08/26/2020","MI",109480,5,"Michigan"
"10/07/2020","VA",155535,41,"Virginia"
"09/01/2020","CO",57775,1,"Colorado"
"03/20/2020","TN",,,"Tennessee"
"10/15/2020","FL",,145,"Florida"
"04/13/2020","AZ",,,"Arizona"
"01/25/2020","TN",,,"Tennessee"
"11/11/2020","GA",413415,-863,"Georgia"
"11/16/2020","MS",135803,42,"Mississippi"
"12/15/2020","WI",475340,58,"Wisconsin"
"04/04/2020","CA",,,"California"
"04/06/2020","AR",,,"Arkansas"
"05/26/2020","NY",,48,"New York"
"08/28/2020","TN",150815,29,"Tennessee"
"01/31/2020","TN",,,"Tennessee"
"06/22/2020","ND",3313,0,"North Dakota"
"06/22/2020","CO",30705,4,"Colorado"
"07/29/2020","NM",,17,"New Mexico"
"03/16/2020","LA",,,"Louisiana"
"11/03/2020","IL",436277,68,"Illinois"
"02/27/2020","LA",,,"Louisiana"
"05/29/2020","WV",1972,0,"West Virginia"
"09/30/2020","OK",93442,16,"Oklahoma"
"05/06/2020","IA",,12,"Iowa"
"03/13/2020","LA",,,"Louisiana"
"01/28/2020","AR",,,"Arkansas"
"09/27/2020","IL",290419,13,"Illinois"
"08/27/2020","NYC",234254,5,
"02/12/2020","IA",,,"Iowa"
"11/24/2020","CO",206439,51,"Colorado"
"10/28/2020","AL",187706,24,"Alabama"
"02/29/2020","PR",,,"Puerto Rico"
"06/14/2020","NJ",,36,"New Jersey"
"03/23/2020","SC",,,"South Carolina"
"03/23/2020","SC",,,"South Dakota"
"08/27/2020","IL",228751,23,"Illinois"
"12/09/2020","WI",452180,95,"Wisconsin"
"02/25/2020","WY",,,"Wyoming"
"11/02/2020","NYC",267994,0,
"08/24/2020","OK",58088,4,"Oklahoma"
"11/26/2020","NM",,18,"New Mexico"
"09/10/2020","CO",60185,2,"Colorado"
"05/15/2020","AL",11642,9,"Alabama"
"04/02/2020","NM",,,"New Mexico"
"02/27/2020","AL",,,"Alabama"
"03/20/2020","PA",,,"Pennsylvania"
"05/24/2020","AS",,0,
"03/26/2020","CT",,,"Connecticut"
"09/22/2020","TX",,77,"Texas"
"12/10/2020","PR",61002,10,"Puerto Rico"
"04/28/2020","LA",,61,"Louisiana"
"10/06/2020","OH",161299,16,"Ohio"
"12/10/2020","NV",,50,"Nevada"
"07/20/2020","KY",23414,1,"Kentucky"
"09/02/2020","IL",240345,27,"Illinois"
"12/24/2020","MI",508449,0,"Michigan"
"04/21/2020","VA",9630,0,"Virginia"
"08/20/2020","MS",75449,0,"Mississippi"
"11/18/2020","MA",199414,47,"Massachusetts"
"11/05/2020","MN",,50,"Minnesota"
"11/05/2020","MN",,50,"Montana"
"05/12/2020","NYC",184319,0,
"10/29/2020","NJ",,8,"New Jersey"
"04/09/2020","CA",,,"California"
"09/26/2020","FL",,115,"Florida"
"03/01/2020","FL",,,"Florida"
"05/09/2020","AR",,2,"Arkansas"
"01/23/2020","AS",,,
"03/16/2020","CO",,,"Colorado"
"03/27/2020","AS",,,
"03/21/2020","MA",,,"Massachusetts"
"03/12/2020","TX",,,"Texas"
"10/01/2020","TX",,112,"Texas"
"04/11/2020","CA",,,"California"
"07/18/2020","TX",,130,"Texas"
"05/27/2020","MA",94220,74,"Massachusetts"
"04/08/2020","VA",,,"Virginia"
"09/28/2020","CT",57147,2,"Connecticut"
"05/05/2020","PR",1924,2,"Puerto Rico"
"08/11/2020","CO",51441,13,"Colorado"
"05/07/2020","IL",70873,137,"Illinois"
"09/11/2020","CT",54326,2,"Connecticut"
"09/16/2020","VA",137460,49,"Virginia"
"12/06/2020","ND",83342,9,"North Dakota"
"04/15/2020","NJ",,,"New Jersey"
"09/18/2020","AR",,7,"Arkansas"
"06/04/2020","NJ",,90,"New Jersey"
"05/02/2020","MN",,24,"Minnesota"
"05/02/2020","MN",,24,"Montana"
"02/08/2020","VA",,,"Virginia"
"04/02/2020","OH",,,"Ohio"
"09/15/2020","NY",,8,"New York"
"11/11/2020","KY",127344,16,"Kentucky"
"05/10/2020","AS",,0,
"09/19/2020","LA",,0,"Louisiana"
"12/25/2020","VA",329577,36,"Virginia"
"02/03/2020","WA",,,"Washington"
"05/28/2020","WI",16974,11,"Wisconsin"
"04/19/2020","FL",,26,"Florida"
"09/04/2020","NE",,0,"Nebraska"
"12/02/2020","IN",,128,"Indiana"
"10/10/2020","ID",47701,0,"Idaho"
"11/25/2020","WI",392438,79,"Wisconsin"
"12/24/2020","NJ",,78,"New Jersey"
"12/06/2020","WY",36317,0,"Wyoming"
"04/27/2020","PA",42050,49,"Pennsylvania"
"09/22/2020","VA",142590,29,"Virginia"
"03/19/2020","OK",,,"Oklahoma"
"12/19/2020","GA",582300,59,"Georgia"
"05/30/2020","FL",,34,"Florida"
"06/09/2020","AR",,6,"Arkansas"
"10/01/2020","CT",57742,3,"Connecticut"
"11/23/2020","CT",106740,49,"Connecticut"
"09/06/2020","MS",87130,1,"Mississippi"
"04/27/2020","ND",942,2,"North Dakota"
"07/19/2020","NM",,2,"New Mexico"
"06/28/2020","NYC",216461,537,
"08/09/2020","VA",100750,1,"Virginia"
"08/21/2020","PR",29577,8,"Puerto Rico"
"10/01/2020","MI",139012,19,"Michigan"
"12/12/2020","MN",,69,"Minnesota"
"12/12/2020","MN",,69,"Montana"
"10/25/2020","MN",,23,"Minnesota"
"10/25/2020","MN",,23,"Montana"
"07/08/2020","MS",33591,47,"Mississippi"
"06/21/2020","NJ",,13,"New Jersey"
"02/21/2020","NJ",,,"New Jersey"
"05/20/2020","OK",5407,0,"Oklahoma"
"07/06/2020","ND",3849,0,"North Dakota"
"02/23/2020","MI",,,"Michigan"
"06/30/2020","IA",,6,"Iowa"
"06/20/2020","TN",34446,9,"Tennessee"
"04/09/2020","SC",,,"South Carolina"
"04/09/2020","SC",,,"South Dakota"
"01/26/2020","MA",,,"Massachusetts"
"11/05/2020","GA",399017,54,"Georgia"
"10/27/2020","IL",387698,46,"Illinois"
"12/16/2020","NV",,57,"Nevada"
"08/10/2020","MI",97306,6,"Michigan"
"04/15/2020","TX",,,"Texas"
"05/07/2020","OK",4210,1,"Oklahoma"
"12/09/2020","PR",59458,21,"Puerto Rico"
"11/20/2020","ID",89764,9,"Idaho"
"07/07/2020","SC",47352,19,"South Carolina"
"07/07/2020","SC",47352,19,"South Dakota"
"03/14/2020","OH",,,"Ohio"
"08/08/2020","CA",,178,"California"
"08/06/2020","PA",116521,70,"Pennsylvania"
"07/21/2020","GA",151536,78,"Georgia"
"02/06/2020","MI",,,"Michigan"
"03/29/2020","MS",,,"Mississippi"
"08/08/2020","MD",,8,"Maryland"
"10/18/2020","GA",363775,31,"Georgia"
"08/19/2020","WI",72134,8,"Wisconsin"
"02/08/2020","CT",,,"Connecticut"
"08/21/2020","WY",3524,3,"Wyoming"
"08/24/2020","MS",78405,0,"Mississippi"
"07/10/2020","ND",4154,0,"North Dakota"
"07/20/2020","MD",,20,"Maryland"
"04/10/2020","SC",,,"South Carolina"
"04/10/2020","SC",,,"South Dakota"
"05/08/2020","SC",7367,4,"South Carolina"
"05/08/2020","SC",7367,4,"South Dakota"
"09/11/2020","ND",15151,3,"North Dakota"
"01/28/2020","CA",,,"California"
"10/24/2020","IA",,11,"Iowa"
"03/06/2020","AL",,,"Alabama"
"03/17/2020","WI",,,"Wisconsin"
"11/25/2020","OK",186136,0,"Oklahoma"
"07/21/2020","WY",2238,1,"Wyoming"
"03/28/2020","PR",,,"Puerto Rico"
"11/21/2020","AR",,16,"Arkansas"
"05/11/2020","TN",15622,8,"Tennessee"
"08/05/2020","CA",,202,"California"
"10/01/2020","WA",,6,"Washington"
"02/28/2020","NE",,,"Nebraska"
"06/26/2020","GA",73458,25,"Georgia"
"08/14/2020","AL",106309,2,"Alabama"
"12/03/2020","MI",410843,211,"Michigan"
"01/26/2020","LA",,,"Louisiana"
"12/02/2020","IL",748603,296,"Illinois"
"09/18/2020","IL",272525,27,"Illinois"
"09/21/2020","KY",61917,1,"Kentucky"
"02/10/2020","KY",,,"Kentucky"
"05/25/2020","WY",843,0,"Wyoming"
"05/15/2020","AS",,0,
"03/03/2020","OK",,,"Oklahoma"
"08/18/2020","OH",109923,40,"Ohio"
"08/09/2020","CO",50660,1,"Colorado"
"07/10/2020","VA",69782,4,"Virginia"
"10/21/2020","IL",358804,68,"Illinois"
"12/04/2020","MI",420268,83,"Michigan"
"08/17/2020","ND",8782,2,"North Dakota"
"12/13/2020","CT",146761,0,"Connecticut"
"09/16/2020","WA",,5,"Washington"
"03/05/2020","AZ",,,"Arizona"
"11/02/2020","FL",,51,"Florida"
"02/19/2020","NE",,,"Nebraska"
"06/08/2020","AZ",27678,-63,"Arizona"
"03/24/2020","NV",,,"Nevada"
"05/29/2020","MN",,0,"Minnesota"
"05/29/2020","MN",,0,"Montana"
"05/17/2020","SC",8816,5,"South Carolina"
"05/17/2020","SC",8816,5,"South Dakota"
"07/24/2020","IL",169699,16,"Illinois"
"05/30/2020","CA",,88,"California"
"08/22/2020","NYC",233084,21,
"12/21/2020","VA",314482,73,"Virginia"
"07/22/2020","VA",81237,3,"Virginia"
"06/23/2020","FL",,65,"Florida"
"04/26/2020","MN",,28,"Minnesota"
"04/26/2020","MN",,28,"Montana"
"05/09/2020","WI",9939,14,"Wisconsin"
"05/25/2020","NM",,3,"New Mexico"
"03/04/2020","PA",,,"Pennsylvania"
"12/09/2020","NJ",,148,"New Jersey"
"12/25/2020","CT",172743,0,"Connecticut"
"06/22/2020","MI",67957,7,"Michigan"
"04/03/2020","LA",,,"Louisiana"
"12/18/2020","AR",,21,"Arkansas"
"07/13/2020","SC",58168,11,"South Carolina"
"07/13/2020","SC",58168,11,"South Dakota"
"05/18/2020","PA",63666,0,"Pennsylvania"
"02/06/2020","MD",,,"Maryland"
"03/09/2020","RMI",,,
"06/13/2020","AR",,1,"Arkansas"
"02/29/2020","WV",,,"West Virginia"
"07/01/2020","FL",,45,"Florida"
"12/01/2020","WI",416365,127,"Wisconsin"
"11/10/2020","CO",138427,21,"Colorado"
"08/11/2020","SC",102130,52,"South Carolina"
"08/11/2020","SC",102130,52,"South Dakota"
"03/01/2020","CA",,,"California"
"04/13/2020","GA",13289,,"Georgia"
"04/09/2020","PR",,,"Puerto Rico"
"04/13/2020","NYC",,,
"11/02/2020","MI",204326,17,"Michigan"
"04/12/2020","KY",,,"Kentucky"
"05/15/2020","FL",,42,"Florida"
"10/11/2020","NE",,0,"Nebraska"
"07/18/2020","WY",2108,0,"Wyoming"
"07/22/2020","SC",75042,89,"South Carolina"
"07/22/2020","SC",75042,89,"South Dakota"
"07/16/2020","GA",132869,13,"Georgia"
"02/27/2020","OH",,,"Ohio"
"08/12/2020","LA",,53,"Louisiana"
"03/23/2020","WV",,,"West Virginia"
"03/12/2020","IN",,,"Indiana"
"12/27/2020","FL",,88,"Florida"
"03/17/2020","NV",,,"Nevada"
"04/26/2020","WA",,11,"Washington"
"06/01/2020","NYC",200830,0,
"01/28/2020","TN",,,"Tennessee"
"07/29/2020","PA",111078,15,"Pennsylvania"
"04/25/2020","IA",,5,"Iowa"
"07/09/2020","PR",9137,0,"Puerto Rico"
"12/21/2020","CA",,83,"California"
"08/18/2020","AR",,16,"Arkansas"
"08/31/2020","ND",12000,2,"North Dakota"
"05/18/2020","FL",,24,"Florida"
"09/01/2020","MI",113820,13,"Michigan"
"06/29/2020","NV",,14,"Nevada"
"03/06/2020","AZ",,,"Arizona"
"03/16/2020","NE",,,"Nebraska"
"04/18/2020","AL",,,"Alabama"
"06/06/2020","MD",,9,"Maryland"
"05/24/2020","NJ",,52,"New Jersey"
"07/24/2020","NV",,0,"Nevada"
"03/27/2020","TN",,,"Tennessee"
"07/19/2020","MD",,5,"Maryland"
"07/02/2020","MI",71678,13,"Michigan"
"10/30/2020","ID",63810,11,"Idaho"
"08/12/2020","IL",199893,15,"Illinois"
"09/08/2020","PR",35507,18,"Puerto Rico"
"11/05/2020","WY",15409,0,"Wyoming"
"09/15/2020","NYC",239547,5,
"08/14/2020","NE",,1,"Nebraska"
"10/20/2020","PA",184872,55,"Pennsylvania"
