"id","confidence_level","confidence_value","order"
4679,"upper_CI",57.8,2796
4683,"lower_CI",58.5,7205
4683,"upper_CI",65.3,2794
4687,"lower_CI",47.2,7207
4687,"upper_CI",53.4,2792
4690,"lower_CI",54.7,7209
4690,"upper_CI",60.8,2790
4692,"lower_CI",45.3,7211
4692,"upper_CI",51.7,2788
4696,"lower_CI",52.6,7213
4696,"upper_CI",58.3,2786
4699,"lower_CI",52,7215
4699,"upper_CI",61.4,2784
4703,"lower_CI",47.9,7217
4703,"upper_CI",55,2782
4707,"lower_CI",43,7219
4707,"upper_CI",48.3,2780
4710,"lower_CI",52.9,7221
4710,"upper_CI",61.2,2778
4717,"lower_CI",44.9,7223
4717,"upper_CI",52.9,2776
4721,"lower_CI",53.3,7225
4721,"upper_CI",60.5,2774
4724,"lower_CI",51,7227
4724,"upper_CI",57.9,2772
4728,"lower_CI",53.5,7229
4728,"upper_CI",59.8,2770
4731,"lower_CI",39.7,7231
4731,"upper_CI",48.8,2768
4736,"lower_CI",56.5,7233
4736,"upper_CI",62.7,2766
4740,"lower_CI",55.9,7235
4740,"upper_CI",62.4,2764
4745,"lower_CI",54.8,7237
4745,"upper_CI",62.1,2762
4749,"lower_CI",50.5,7239
4749,"upper_CI",52.1,2760
5684,"lower_CI",11.6,7241
5684,"upper_CI",11.9,2758
5703,"lower_CI",12,7243
5703,"upper_CI",13.9,2756
5722,"lower_CI",8.5,7245
5722,"upper_CI",13.8,2754
5741,"lower_CI",8.9,7247
5741,"upper_CI",10.4,2752
5758,"lower_CI",12,7249
5758,"upper_CI",14.5,2750
5777,"lower_CI",10.1,7251
5777,"upper_CI",10.8,2748
5796,"lower_CI",9.3,7253
5796,"upper_CI",11,2746
5815,"lower_CI",10.4,7255
5815,"upper_CI",12.5,2744
5834,"lower_CI",11.2,7257
5834,"upper_CI",15.6,2742
5853,"lower_CI",7.5,7259
5853,"upper_CI",12.8,2740
5872,"lower_CI",13.4,7261
5872,"upper_CI",14.3,2738
5891,"lower_CI",11.9,7263
5891,"upper_CI",13.3,2736
5910,"lower_CI",11.6,7265
5910,"upper_CI",15.3,2734
5929,"lower_CI",11.2,7267
5929,"upper_CI",14.6,2732
5948,"lower_CI",11.4,7269
5948,"upper_CI",12.6,2730
5967,"lower_CI",11.3,7271
5967,"upper_CI",12.9,2728
5986,"lower_CI",12.1,7273
5986,"upper_CI",14.5,2726
6005,"lower_CI",10.7,7275
6005,"upper_CI",13.2,2724
6024,"lower_CI",13.2,7277
6024,"upper_CI",15.3,2722
6043,"lower_CI",12.4,7279
6043,"upper_CI",14.4,2720
6062,"lower_CI",10.4,7281
6062,"upper_CI",13.8,2718
6081,"lower_CI",10.2,7283
6081,"upper_CI",11.9,2716
6100,"lower_CI",10.9,7285
6100,"upper_CI",12.5,2714
6119,"lower_CI",10.7,7287
6119,"upper_CI",11.9,2712
6138,"lower_CI",10.9,7289
6138,"upper_CI",12.6,2710
6153,"lower_CI",11.8,7291
6153,"upper_CI",14.3,2708
6172,"lower_CI",11.7,7293
6172,"upper_CI",13.4,2706
6191,"lower_CI",8.9,7295
6191,"upper_CI",12.7,2704
6210,"lower_CI",10.5,7297
6210,"upper_CI",13.6,2702
6229,"lower_CI",9.4,7299
6229,"upper_CI",11.8,2700
6248,"lower_CI",10.2,7301
6248,"upper_CI",13.7,2698
6267,"lower_CI",10.4,7303
6267,"upper_CI",11.7,2696
6286,"lower_CI",7.4,7305
6286,"upper_CI",9.8,2694
6305,"lower_CI",10.2,7307
6305,"upper_CI",11.1,2692
6324,"lower_CI",11.9,7309
6324,"upper_CI",13.2,2690
6343,"lower_CI",9.6,7311
6343,"upper_CI",14.6,2688
6362,"lower_CI",11.4,7313
6362,"upper_CI",12.5,2686
6381,"lower_CI",13,7315
6381,"upper_CI",15.3,2684
6400,"lower_CI",12,7317
6400,"upper_CI",14.1,2682
6419,"lower_CI",11.5,7319
6419,"upper_CI",12.6,2680
6438,"lower_CI",9.6,7321
6438,"upper_CI",13.5,2678
6457,"lower_CI",12.8,7323
6457,"upper_CI",14.8,2676
6474,"lower_CI",9.7,7325
6474,"upper_CI",14.2,2674
6493,"lower_CI",11.8,7327
6493,"upper_CI",13.4,2672
6512,"lower_CI",10.5,7329
6512,"upper_CI",11.3,2670
6531,"lower_CI",6.9,7331
6531,"upper_CI",9.2,2668
6550,"lower_CI",8.8,7333
6550,"upper_CI",13.6,2666
6569,"lower_CI",10.9,7335
6569,"upper_CI",12.4,2664
6588,"lower_CI",11.7,7337
6588,"upper_CI",13.3,2662
6607,"lower_CI",11.3,7339
6607,"upper_CI",14.2,2660
6626,"lower_CI",11.5,7341
6626,"upper_CI",13.2,2658
6645,"lower_CI",6.7,7343
6645,"upper_CI",11.6,2656
6664,"lower_CI",2.4,7345
6664,"upper_CI",2.5,2654
6683,"lower_CI",2.3,7347
6683,"upper_CI",3.2,2652
6702,"lower_CI",1.3,7349
6702,"upper_CI",4.1,2650
6721,"lower_CI",1.7,7351
6721,"upper_CI",2.3,2648
6740,"lower_CI",2.5,7353
6740,"upper_CI",3.8,2646
6759,"lower_CI",2.2,7355
6759,"upper_CI",2.5,2644
6778,"lower_CI",1.5,7357
6778,"upper_CI",2.3,2642
6797,"lower_CI",1.6,7359
6797,"upper_CI",2.4,2640
6816,"lower_CI",1.3,7361
6816,"upper_CI",3.1,2638
6835,"lower_CI",1.9,7363
6835,"upper_CI",4.8,2636
6854,"lower_CI",2.5,7365
6854,"upper_CI",2.9,2634
6873,"lower_CI",2.4,7367
6873,"upper_CI",3,2632
6892,"lower_CI",2.2,7369
6892,"upper_CI",3.9,2630
6911,"lower_CI",1.7,7371
6911,"upper_CI",3.2,2628
6930,"lower_CI",2.1,7373
6930,"upper_CI",2.6,2626
6949,"lower_CI",2,7375
6949,"upper_CI",2.7,2624
6968,"lower_CI",2,7377
6968,"upper_CI",3.1,2622
6987,"lower_CI",1.5,7379
6987,"upper_CI",2.5,2620
7006,"lower_CI",2.5,7381
7006,"upper_CI",3.5,2618
7025,"lower_CI",2.7,7383
7025,"upper_CI",3.7,2616
7044,"lower_CI",2.1,7385
7044,"upper_CI",3.8,2614
7063,"lower_CI",2.1,7387
7063,"upper_CI",2.9,2612
7082,"lower_CI",2.1,7389
7082,"upper_CI",2.8,2610
7101,"lower_CI",2.2,7391
7101,"upper_CI",2.8,2608
7120,"lower_CI",1.8,7393
7120,"upper_CI",2.6,2606
7139,"lower_CI",2.9,7395
7139,"upper_CI",4.3,2604
7158,"lower_CI",1.9,7397
7158,"upper_CI",2.6,2602
7177,"lower_CI",1.5,7399
7177,"upper_CI",3.3,2600
7196,"lower_CI",0.8,7401
7196,"upper_CI",1.8,2598
7215,"lower_CI",2.3,7403
7215,"upper_CI",3.6,2596
7234,"lower_CI",1.1,7405
7234,"upper_CI",2.4,2594
7253,"lower_CI",1.5,7407
7253,"upper_CI",2,2592
7272,"lower_CI",1.6,7409
7272,"upper_CI",2.8,2590
7291,"lower_CI",2,7411
7291,"upper_CI",2.4,2588
7310,"lower_CI",2.1,7413
7310,"upper_CI",2.6,2586
7329,"lower_CI",1.4,7415
7329,"upper_CI",3.7,2584
7348,"lower_CI",2.1,7417
7348,"upper_CI",2.6,2582
7367,"lower_CI",2.1,7419
7367,"upper_CI",3,2580
7386,"lower_CI",2,7421
7386,"upper_CI",2.9,2578
7405,"lower_CI",1.8,7423
7405,"upper_CI",2.3,2576
7424,"lower_CI",1.3,7425
7424,"upper_CI",2.9,2574
7443,"lower_CI",2.7,7427
7443,"upper_CI",3.7,2572
7462,"lower_CI",1,7429
7462,"upper_CI",2.8,2570
7481,"lower_CI",2.6,7431
7481,"upper_CI",3.4,2568
7500,"lower_CI",2.5,7433
7500,"upper_CI",2.9,2566
7519,"lower_CI",1,7435
7519,"upper_CI",2,2564
7538,"lower_CI",2,7437
7538,"upper_CI",4.8,2562
7557,"lower_CI",2.1,7439
7557,"upper_CI",2.8,2560
7576,"lower_CI",2.1,7441
7576,"upper_CI",2.8,2558
7595,"lower_CI",2.6,7443
7595,"upper_CI",4.2,2556
7614,"lower_CI",2,7445
7614,"upper_CI",2.7,2554
7633,"lower_CI",0.4,7447
7633,"upper_CI",2.3,2552
7652,"lower_CI",2.4,7449
7652,"upper_CI",2.5,2550
7671,"lower_CI",2.3,7451
7671,"upper_CI",3.2,2548
7690,"lower_CI",1.3,7453
7690,"upper_CI",4.1,2546
7709,"lower_CI",1.7,7455
7709,"upper_CI",2.3,2544
7728,"lower_CI",2.5,7457
7728,"upper_CI",3.8,2542
7747,"lower_CI",2.2,7459
7747,"upper_CI",2.5,2540
7766,"lower_CI",1.5,7461
7766,"upper_CI",2.3,2538
7785,"lower_CI",1.6,7463
7785,"upper_CI",2.4,2536
7804,"lower_CI",1.3,7465
7804,"upper_CI",3.1,2534
7823,"lower_CI",1.9,7467
7823,"upper_CI",4.8,2532
7842,"lower_CI",2.5,7469
7842,"upper_CI",2.9,2530
7861,"lower_CI",2.4,7471
7861,"upper_CI",3,2528
7880,"lower_CI",2.2,7473
7880,"upper_CI",3.9,2526
7899,"lower_CI",1.7,7475
7899,"upper_CI",3.2,2524
7918,"lower_CI",2.1,7477
7918,"upper_CI",2.6,2522
7937,"lower_CI",2,7479
7937,"upper_CI",2.7,2520
7956,"lower_CI",2,7481
7956,"upper_CI",3.1,2518
7975,"lower_CI",1.5,7483
7975,"upper_CI",2.5,2516
7994,"lower_CI",2.5,7485
7994,"upper_CI",3.5,2514
8013,"lower_CI",2.7,7487
8013,"upper_CI",3.7,2512
8032,"lower_CI",2.1,7489
8032,"upper_CI",3.8,2510
8051,"lower_CI",2.1,7491
8051,"upper_CI",2.9,2508
8070,"lower_CI",2.1,7493
8070,"upper_CI",2.8,2506
8089,"lower_CI",2.2,7495
8089,"upper_CI",2.8,2504
8108,"lower_CI",1.8,7497
8108,"upper_CI",2.6,2502
8127,"lower_CI",2.9,7499
8127,"upper_CI",4.3,2500
8146,"lower_CI",1.9,7501
8146,"upper_CI",2.6,2498
8165,"lower_CI",1.5,7503
8165,"upper_CI",3.3,2496
8184,"lower_CI",0.8,7505
8184,"upper_CI",1.8,2494
8203,"lower_CI",2.3,7507
8203,"upper_CI",3.6,2492
8222,"lower_CI",1.1,7509
8222,"upper_CI",2.4,2490
8241,"lower_CI",1.5,7511
8241,"upper_CI",2,2488
8260,"lower_CI",1.6,7513
8260,"upper_CI",2.8,2486
8279,"lower_CI",2,7515
8279,"upper_CI",2.4,2484
8298,"lower_CI",2.1,7517
8298,"upper_CI",2.6,2482
8317,"lower_CI",1.4,7519
8317,"upper_CI",3.7,2480
8336,"lower_CI",2.1,7521
8336,"upper_CI",2.6,2478
8355,"lower_CI",2.1,7523
8355,"upper_CI",3,2476
8374,"lower_CI",2,7525
8374,"upper_CI",2.9,2474
8393,"lower_CI",1.8,7527
8393,"upper_CI",2.3,2472
8412,"lower_CI",1.3,7529
8412,"upper_CI",2.9,2470
8431,"lower_CI",2.7,7531
8431,"upper_CI",3.7,2468
8450,"lower_CI",1,7533
8450,"upper_CI",2.8,2466
8469,"lower_CI",2.6,7535
8469,"upper_CI",3.4,2464
8488,"lower_CI",2.5,7537
8488,"upper_CI",2.9,2462
8507,"lower_CI",1,7539
8507,"upper_CI",2,2460
8526,"lower_CI",2,7541
8526,"upper_CI",4.8,2458
8545,"lower_CI",2.1,7543
8545,"upper_CI",2.8,2456
8564,"lower_CI",2.1,7545
8564,"upper_CI",2.8,2454
8583,"lower_CI",2.6,7547
8583,"upper_CI",4.2,2452
8602,"lower_CI",2,7549
8602,"upper_CI",2.7,2450
8621,"lower_CI",0.4,7551
8621,"upper_CI",2.3,2448
1057,"lower_CI",61.5,7553
1057,"upper_CI",58.5,2446
1059,"lower_CI",24.2,7555
1059,"upper_CI",20.2,2444
1064,"lower_CI",51.6,7557
1064,"upper_CI",46.8,2442
1068,"lower_CI",66.4,7559
1068,"upper_CI",62.4,2440
1071,"lower_CI",16.7,7561
1071,"upper_CI",10.1,2438
1076,"lower_CI",35.5,7563
1076,"upper_CI",27.3,2436
1080,"lower_CI",60.4,7565
1080,"upper_CI",57.6,2434
1085,"lower_CI",13.4,7567
1085,"upper_CI",11,2432
1089,"lower_CI",33.8,7569
1089,"upper_CI",30.4,2430
1091,"lower_CI",59.2,7571
1091,"upper_CI",55,2428
1096,"lower_CI",24.1,7573
1096,"upper_CI",19.3,2426
1101,"lower_CI",49.2,7575
1101,"upper_CI",43.6,2424
1104,"lower_CI",66.4,7577
1104,"upper_CI",63.8,2422
1108,"lower_CI",10.4,7579
1108,"upper_CI",7,2420
1112,"lower_CI",32.6,7581
1112,"upper_CI",27.4,2418
1117,"lower_CI",68.1,7583
1117,"upper_CI",65.9,2416
1119,"lower_CI",11.6,7585
1119,"upper_CI",9.2,2414
1125,"lower_CI",31.8,7587
1125,"upper_CI",28.2,2412
1127,"lower_CI",76.3,7589
1127,"upper_CI",73.5,2410
1131,"lower_CI",12.1,7591
1131,"upper_CI",8.9,2408
1137,"lower_CI",34.2,7593
1137,"upper_CI",29,2406
1139,"lower_CI",68.6,7595
1139,"upper_CI",64.4,2404
1145,"lower_CI",18.5,7597
1145,"upper_CI",13.5,2402
1148,"lower_CI",46,7599
1148,"upper_CI",39.2,2400
1153,"lower_CI",73.3,7601
1153,"upper_CI",68.3,2398
1155,"lower_CI",13.6,7603
1155,"upper_CI",8.4,2396
1159,"lower_CI",39.2,7605
1159,"upper_CI",32,2394
1165,"lower_CI",63.3,7607
1165,"upper_CI",60.5,2392
1168,"lower_CI",14.4,7609
1168,"upper_CI",11.6,2390
1171,"lower_CI",36.2,7611
1171,"upper_CI",32.2,2388
1177,"lower_CI",62.3,7613
1177,"upper_CI",58.9,2386
1180,"lower_CI",21.6,7615
1180,"upper_CI",17,2384
1183,"lower_CI",45.8,7617
1183,"upper_CI",40.4,2382
1188,"lower_CI",56.8,7619
1188,"upper_CI",51.2,2380
1191,"lower_CI",10.7,7621
1191,"upper_CI",3.7,2378
1196,"lower_CI",50.5,7623
1196,"upper_CI",35.5,2376
1201,"lower_CI",73.1,7625
1201,"upper_CI",70.1,2374
1203,"lower_CI",8,7627
1203,"upper_CI",4.8,2372
1208,"lower_CI",27.3,7629
1208,"upper_CI",21.9,2370
1212,"lower_CI",66.2,7631
1212,"upper_CI",62.4,2368
1216,"lower_CI",17.3,7633
1216,"upper_CI",12.5,2366
1221,"lower_CI",35.4,7635
1221,"upper_CI",29.6,2364
1225,"lower_CI",65.7,7637
1225,"upper_CI",62.1,2362
1227,"lower_CI",19,7639
1227,"upper_CI",14,2360
1233,"lower_CI",44.1,7641
1233,"upper_CI",37.9,2358
1237,"lower_CI",62.7,7643
1237,"upper_CI",60.3,2356
1241,"lower_CI",19.6,7645
1241,"upper_CI",16.4,2354
1245,"lower_CI",42.5,7647
1245,"upper_CI",38.5,2352
1247,"lower_CI",70.7,7649
1247,"upper_CI",68.1,2350
1251,"lower_CI",16.6,7651
1251,"upper_CI",13.4,2348
1256,"lower_CI",38.2,7653
1256,"upper_CI",34,2346
1260,"lower_CI",68.3,7655
1260,"upper_CI",66.3,2344
1264,"lower_CI",17.7,7657
1264,"upper_CI",15.1,2342
1268,"lower_CI",37,7659
1268,"upper_CI",33.6,2340
1273,"lower_CI",62.5,7661
1273,"upper_CI",59.5,2338
1276,"lower_CI",26.1,7663
1276,"upper_CI",21.7,2336
1279,"lower_CI",53,7665
1279,"upper_CI",48,2334
1284,"lower_CI",59.8,7667
1284,"upper_CI",56.8,2332
1289,"lower_CI",22.7,7669
1289,"upper_CI",18.3,2330
1292,"lower_CI",49.7,7671
1292,"upper_CI",44.3,2328
1297,"lower_CI",65,7673
1297,"upper_CI",62.2,2326
1300,"lower_CI",19.2,7675
1300,"upper_CI",15.8,2324
1304,"lower_CI",42.8,7677
1304,"upper_CI",38.6,2322
1308,"lower_CI",71.8,7679
1308,"upper_CI",68.6,2320
1311,"lower_CI",14.8,7681
1311,"upper_CI",11,2318
1315,"lower_CI",39,7683
1315,"upper_CI",34,2316
1319,"lower_CI",75.8,7685
1319,"upper_CI",73.6,2314
1323,"lower_CI",15.9,7687
1323,"upper_CI",12.9,2312
1327,"lower_CI",42,7689
1327,"upper_CI",37.8,2310
1332,"lower_CI",69.9,7691
1332,"upper_CI",67.3,2308
1337,"lower_CI",14.5,7693
1337,"upper_CI",11.3,2306
1341,"lower_CI",37.9,7695
1341,"upper_CI",33.5,2304
1343,"lower_CI",73.5,7697
1343,"upper_CI",71.7,2302
1348,"lower_CI",11.7,7699
1348,"upper_CI",9.3,2300
1352,"lower_CI",30,7701
1352,"upper_CI",26.6,2298
1357,"lower_CI",58.9,7703
1357,"upper_CI",54.7,2296
1361,"lower_CI",25.3,7705
1361,"upper_CI",19.7,2294
1364,"lower_CI",54.8,7707
1364,"upper_CI",48.4,2292
1369,"lower_CI",60.3,7709
1369,"upper_CI",56.9,2290
1372,"lower_CI",22.1,7711
1372,"upper_CI",17.7,2288
1377,"lower_CI",48.2,7713
1377,"upper_CI",42.8,2286
1379,"lower_CI",64.3,7715
1379,"upper_CI",60.9,2284
1383,"lower_CI",18.8,7717
1383,"upper_CI",14.6,2282
1387,"lower_CI",37.7,7719
1387,"upper_CI",32.5,2280
1391,"lower_CI",67.4,7721
1391,"upper_CI",65.4,2278
1395,"lower_CI",15.2,7723
1395,"upper_CI",13,2276
1399,"lower_CI",33.9,7725
1399,"upper_CI",30.9,2274
1404,"lower_CI",62.4,7727
1404,"upper_CI",57.4,2272
1407,"lower_CI",20.6,7729
1407,"upper_CI",13.4,2270
1412,"lower_CI",44.6,7731
1412,"upper_CI",36,2268
1415,"lower_CI",71.1,7733
1415,"upper_CI",67.7,2266
1420,"lower_CI",14,7735
1420,"upper_CI",10.4,2264
1424,"lower_CI",38.9,7737
1424,"upper_CI",33.3,2262
1427,"lower_CI",71.3,7739
1427,"upper_CI",68.9,2260
1431,"lower_CI",14.9,7741
1431,"upper_CI",11.1,2258
1437,"lower_CI",37.9,7743
1437,"upper_CI",33.1,2256
1439,"lower_CI",62.9,7745
1439,"upper_CI",59.7,2254
1444,"lower_CI",17.7,7747
1444,"upper_CI",13.7,2252
1448,"lower_CI",39.3,7749
1448,"upper_CI",33.9,2250
1453,"lower_CI",68.8,7751
1453,"upper_CI",65.8,2248
1457,"lower_CI",17.1,7753
1457,"upper_CI",12.7,2246
1461,"lower_CI",40.1,7755
1461,"upper_CI",34.5,2244
1463,"lower_CI",65.6,7757
1463,"upper_CI",62.8,2242
1467,"lower_CI",21.6,7759
1467,"upper_CI",17.6,2240
1472,"lower_CI",49.2,7761
1472,"upper_CI",44.4,2238
1475,"lower_CI",67.3,7763
1475,"upper_CI",63.7,2236
1479,"lower_CI",16.3,7765
1479,"upper_CI",12.3,2234
1483,"lower_CI",40,7767
1483,"upper_CI",34.8,2232
1487,"lower_CI",66.7,7769
1487,"upper_CI",63.9,2230
1493,"lower_CI",20.1,7771
1493,"upper_CI",16.1,2228
1497,"lower_CI",46.3,7773
1497,"upper_CI",41.5,2226
1500,"lower_CI",58.2,7775
1500,"upper_CI",55.4,2224
1503,"lower_CI",24.3,7777
1503,"upper_CI",20.5,2222
1508,"lower_CI",48.8,7779
1508,"upper_CI",44.6,2220
1512,"lower_CI",67.5,7781
1512,"upper_CI",63.9,2218
1516,"lower_CI",14.7,7783
1516,"upper_CI",11.1,2216
1519,"lower_CI",34.6,7785
1519,"upper_CI",29.6,2214
1523,"lower_CI",68.1,7787
1523,"upper_CI",65.5,2212
1529,"lower_CI",17.2,7789
1529,"upper_CI",14.2,2210
1533,"lower_CI",42.8,7791
1533,"upper_CI",38.6,2208
1538,"lower_CI",67.4,7793
1538,"upper_CI",64.2,2206
1540,"lower_CI",18.8,7795
1540,"upper_CI",14.6,2204
1545,"lower_CI",57.1,7797
1545,"upper_CI",51.7,2202
1547,"lower_CI",73.7,7799
1547,"upper_CI",70.5,2200
1552,"lower_CI",15.7,7801
1552,"upper_CI",11.9,2198
1557,"lower_CI",39.7,7803
1557,"upper_CI",34.5,2196
1561,"lower_CI",59.6,7805
1561,"upper_CI",57,2194
1565,"lower_CI",19.7,7807
1565,"upper_CI",16.5,2192
1568,"lower_CI",46.2,7809
1568,"upper_CI",42.2,2190
1573,"lower_CI",72.4,7811
1573,"upper_CI",68.6,2188
1575,"lower_CI",18.7,7813
1575,"upper_CI",13.5,2186
1580,"lower_CI",42.4,7815
1580,"upper_CI",35.8,2184
1584,"lower_CI",60.3,7817
1584,"upper_CI",56.3,2182
1588,"lower_CI",24.9,7819
1588,"upper_CI",19.9,2180
1593,"lower_CI",51,7821
1593,"upper_CI",45.2,2178
1596,"lower_CI",59.6,7823
1596,"upper_CI",56.8,2176
1600,"lower_CI",14,7825
1600,"upper_CI",10.6,2174
1603,"lower_CI",31.5,7827
1603,"upper_CI",26.7,2172
1608,"lower_CI",64.7,7829
1608,"upper_CI",64.1,2170
1612,"lower_CI",15.3,7831
1612,"upper_CI",14.5,2168
1615,"lower_CI",37.9,7833
1615,"upper_CI",36.9,2166
1620,"lower_CI",69.8,7835
1620,"upper_CI",68,2164
1625,"lower_CI",12.6,7837
1625,"upper_CI",9.8,2162
1628,"lower_CI",28.8,7839
1628,"upper_CI",25,2160
1633,"lower_CI",73.5,7841
1633,"upper_CI",70.9,2158
1637,"lower_CI",19,7843
1637,"upper_CI",14.8,2156
1639,"lower_CI",40.5,7845
1639,"upper_CI",35.1,2154
1648,"lower_CI",70.6,7847
1648,"upper_CI",68,2152
1651,"lower_CI",16.9,7849
1651,"upper_CI",13.3,2150
1654,"lower_CI",39.2,7851
1654,"upper_CI",34.4,2148
1658,"lower_CI",68.3,7853
1658,"upper_CI",65.5,2146
1662,"lower_CI",12.6,7855
1662,"upper_CI",9.6,2144
1667,"lower_CI",32.9,7857
1667,"upper_CI",28.7,2142
1670,"lower_CI",55.7,7859
1670,"upper_CI",52.7,2140
1674,"lower_CI",36,7861
1674,"upper_CI",31.2,2138
1678,"lower_CI",65.8,7863
1678,"upper_CI",61,2136
1684,"lower_CI",71.7,7865
1684,"upper_CI",68.5,2134
1687,"lower_CI",15.5,7867
1687,"upper_CI",11.7,2132
1690,"lower_CI",35.6,7869
1690,"upper_CI",30,2130
1696,"lower_CI",67.1,7871
1696,"upper_CI",62.9,2128
1698,"lower_CI",19.1,7873
1698,"upper_CI",15.3,2126
1703,"lower_CI",39.7,7875
1703,"upper_CI",34.7,2124
1765,"lower_CI",26.2,7877
1765,"upper_CI",37.9,2122
1768,"lower_CI",15.5,7879
1768,"upper_CI",26.1,2120
1773,"lower_CI",67.5,7881
1773,"upper_CI",73.6,2118
1774,"lower_CI",19.1,7883
1774,"upper_CI",25.7,2116
1864,"lower_CI",59.6,7885
1864,"upper_CI",69.9,2114
1871,"lower_CI",18.4,7887
1871,"upper_CI",29.2,2112
1894,"lower_CI",31,7889
1894,"upper_CI",39.7,2110
1898,"lower_CI",6.7,7891
1898,"upper_CI",9.7,2108
1945,"lower_CI",49.5,7893
1945,"upper_CI",62.4,2106
1947,"lower_CI",16.3,7895
1947,"upper_CI",26.8,2104
1983,"lower_CI",33.1,7897
1983,"upper_CI",48.5,2102
1985,"lower_CI",17.7,7899
1985,"upper_CI",27.3,2100
1994,"lower_CI",57.4,7901
1994,"upper_CI",64.4,2098
1998,"lower_CI",50.6,7903
1998,"upper_CI",62.5,2096
1999,"lower_CI",49.4,7905
1999,"upper_CI",61.1,2094
2040,"lower_CI",35.1,7907
2040,"upper_CI",40.1,2092
2092,"lower_CI",4.9,7909
2092,"upper_CI",9.5,2090
2096,"lower_CI",1.4,7911
2096,"upper_CI",7.9,2088
2124,"lower_CI",0.9,7913
2124,"upper_CI",2.6,2086
2134,"lower_CI",0.3,7915
2134,"upper_CI",1.7,2084
2169,"lower_CI",NA,7917
2169,"upper_CI",NA,2082
2179,"lower_CI",NA,7919
2179,"upper_CI",NA,2080
2189,"lower_CI",NA,7921
2189,"upper_CI",NA,2078
2199,"lower_CI",NA,7923
2199,"upper_CI",NA,2076
2209,"lower_CI",NA,7925
2209,"upper_CI",NA,2074
2219,"lower_CI",NA,7927
2219,"upper_CI",NA,2072
2229,"lower_CI",NA,7929
2229,"upper_CI",NA,2070
2239,"lower_CI",NA,7931
2239,"upper_CI",NA,2068
2249,"lower_CI",NA,7933
2249,"upper_CI",NA,2066
2259,"lower_CI",NA,7935
2259,"upper_CI",NA,2064
2269,"lower_CI",NA,7937
2269,"upper_CI",NA,2062
2279,"lower_CI",NA,7939
2279,"upper_CI",NA,2060
2289,"lower_CI",NA,7941
2289,"upper_CI",NA,2058
2299,"lower_CI",NA,7943
2299,"upper_CI",NA,2056
2309,"lower_CI",NA,7945
2309,"upper_CI",NA,2054
2319,"lower_CI",NA,7947
2319,"upper_CI",NA,2052
2329,"lower_CI",NA,7949
2329,"upper_CI",NA,2050
2339,"lower_CI",NA,7951
2339,"upper_CI",NA,2048
2349,"lower_CI",NA,7953
2349,"upper_CI",NA,2046
2359,"lower_CI",NA,7955
2359,"upper_CI",NA,2044
2375,"lower_CI",NA,7957
2375,"upper_CI",NA,2042
2385,"lower_CI",NA,7959
2385,"upper_CI",NA,2040
2395,"lower_CI",NA,7961
2395,"upper_CI",NA,2038
2405,"lower_CI",NA,7963
2405,"upper_CI",NA,2036
2415,"lower_CI",NA,7965
2415,"upper_CI",NA,2034
2425,"lower_CI",NA,7967
2425,"upper_CI",NA,2032
2435,"lower_CI",NA,7969
2435,"upper_CI",NA,2030
2445,"lower_CI",NA,7971
2445,"upper_CI",NA,2028
2455,"lower_CI",NA,7973
2455,"upper_CI",NA,2026
2465,"lower_CI",NA,7975
2465,"upper_CI",NA,2024
2475,"lower_CI",NA,7977
2475,"upper_CI",NA,2022
2485,"lower_CI",NA,7979
2485,"upper_CI",NA,2020
2495,"lower_CI",NA,7981
2495,"upper_CI",NA,2018
2505,"lower_CI",NA,7983
2505,"upper_CI",NA,2016
2515,"lower_CI",NA,7985
2515,"upper_CI",NA,2014
2525,"lower_CI",NA,7987
2525,"upper_CI",NA,2012
2535,"lower_CI",NA,7989
2535,"upper_CI",NA,2010
2545,"lower_CI",NA,7991
2545,"upper_CI",NA,2008
2555,"lower_CI",NA,7993
2555,"upper_CI",NA,2006
2565,"lower_CI",NA,7995
2565,"upper_CI",NA,2004
2575,"lower_CI",NA,7997
2575,"upper_CI",NA,2002
2585,"lower_CI",NA,7999
2585,"upper_CI",NA,2000
2595,"lower_CI",NA,8001
2595,"upper_CI",NA,1998
2605,"lower_CI",NA,8003
2605,"upper_CI",NA,1996
2615,"lower_CI",NA,8005
2615,"upper_CI",NA,1994
2625,"lower_CI",NA,8007
2625,"upper_CI",NA,1992
2635,"lower_CI",NA,8009
2635,"upper_CI",NA,1990
2645,"lower_CI",NA,8011
2645,"upper_CI",NA,1988
2655,"lower_CI",NA,8013
2655,"upper_CI",NA,1986
2665,"lower_CI",NA,8015
2665,"upper_CI",NA,1984
2675,"lower_CI",NA,8017
2675,"upper_CI",NA,1982
2685,"lower_CI",NA,8019
2685,"upper_CI",NA,1980
2695,"lower_CI",NA,8021
2695,"upper_CI",NA,1978
2705,"lower_CI",NA,8023
2705,"upper_CI",NA,1976
2715,"lower_CI",NA,8025
2715,"upper_CI",NA,1974
2725,"lower_CI",NA,8027
2725,"upper_CI",NA,1972
2735,"lower_CI",NA,8029
2735,"upper_CI",NA,1970
2745,"lower_CI",NA,8031
2745,"upper_CI",NA,1968
2755,"lower_CI",NA,8033
2755,"upper_CI",NA,1966
2765,"lower_CI",NA,8035
2765,"upper_CI",NA,1964
2775,"lower_CI",NA,8037
2775,"upper_CI",NA,1962
2785,"lower_CI",NA,8039
2785,"upper_CI",NA,1960
