provider_language_id,provider_id,language
90216,1508015520,Spanish
90219,1396306692,Arabic
90224,1124127287,Spanish
90228,1760833990,Spanish
90230,1477044915,Spanish
90238,1107569,Spanish
90241,1356861447,Spanish
90242,1457877821,Arabic
90244,1861706962,Arabic
90250,1215385018,Spanish
90254,1356792097,Chinese
90263,1396272324,Arabic
90265,1053802629,Arabic
90268,1265923544,Arabic
90273,1107600,Spanish
90275,1134220080,Spanish
90277,1588776975,Arabic
90280,1316508799,Spanish
90288,1107312,Chinese
90289,1107312, Japanese
90290,1107312, Russian
90291,1107312, Spanish
90294,1720271521,Arabic
90298,1107333,Spanish
90302,1107375,Spanish
90313,1154367621,Spanish
90315,1770611006,Spanish
90327,1962993568,Spanish
90334,1659350304,Arabic
90337,1107362,Spanish
90339,1107528,Spanish
90340,1107629,Spanish
90343,1053972810,Arabic
90347,1043623242,Arabic
90354,1107402,Spanish
90363,1003366253,Spanish
90366,1982055976,Spanish
90367,1215910559,Spanish
90369,1902334006,Spanish
90371,1659461440,Arabic
90377,1508415100,Spanish
90384,1831316306,Spanish
90388,1107361,Spanish
90395,1205065414,Spanish
90397,1609003987,Spanish
90399,1407237985,Spanish
90400,1407237985,Arabic
90401,1407237985, Spanish
90413,1306096383,Arabic
90416,1861804072,Arabic
90419,1548546898,Spanish
90427,1912356692,Spanish
90431,1107503,Spanish
90439,1710463542,Spanish
90449,1184634941,Arabic
90457,1356725576,Spanish
90463,1295938058,Arabic
90467,1107445,Spanish
90471,1235624073,Spanish
90472,1013003847,Spanish
90491,1437672243,Spanish
90492,1107557,Arabic
90496,1659393114,Arabic
90497,1659393114, Polish
90503,1107560,Spanish
90513,1831162742,Arabic
90518,1053759910,Arabic
90522,1107638,Spanish
90529,1760842652,Arabic
90531,1760842652,Spanish
90532,1356864870,Arabic
90545,1013079151,Arabic
90550,1912379595,Arabic
90553,1710025499,Arabic
90554,1710025499, Spanish
90555,1710025499,Spanish
90562,1538530209,Arabic
90563,1902255631,Spanish
90566,1922380666,Arabic
90576,1639527302,Spanish
90587,1669963062,Arabic
90589,1477917649,Arabic
90590,1477917649, Spanish
90604,1386798601,Spanish
90606,1639377211,Spanish
90611,1073006102,Spanish
90624,1107444,Spanish
90626,1205884251,Arabic
90632,1780174326,Spanish
90644,1107497,Spanish
90650,1912371956,Spanish
90657,1107405,Chinese
90658,1107405, Japanese
90659,1107405, Russian
90660,1107405, Spanish
90663,1568505733,Spanish
90666,1710111083,Spanish
90669,1295221778,Arabic
90670,1295221778, Spanish
90672,1164967469,Spanish
90675,1437602646,Spanish
90687,1194176537,Spanish
90694,1107395,Spanish
90704,1730673039,Arabic
90716,1598293987,Spanish
90719,1215255542,Spanish
90726,1942688445,Spanish
90727,1104355148,Spanish
90731,1386813244,Arabic
90750,1205318250,Spanish
90764,1912370750,Arabic
90765,1912370750, Spanish
90769,1235422999,Spanish
90772,1326350760,Spanish
90774,1396921094,Russian
90778,1154424315,Spanish
90791,1750471868,Spanish
90792,1881148195,Arabic
90803,1801966767,Spanish
90812,1093847576,Spanish
90822,1107452,Spanish
90825,1114332350,Arabic
90826,1114332350, Spanish
90829,1518269000,Arabic
90830,1518269000,Chinese
90831,1107473,Chinese
90832,1107473, Spanish
90834,1107473,Spanish
90837,1538210851,Spanish
90842,1107610,Spanish
90845,1518307404,Spanish
90848,1710166848,Arabic
90851,1558922765,Arabic
90852,1558922765, Spanish
90863,1598800369,Arabic
90884,1710335864,Arabic
90888,1730362492,Arabic
90889,1730362492, Russian
90894,1699147496,Arabic
90895,1699147496, Spanish
90899,1720205651,Arabic
90904,1487905998,Spanish
90906,1107327,Spanish
90918,1107545,Spanish
90927,1306370457,Spanish
90931,1346298163,Spanish
90937,1215058185,Spanish
90938,1649229949,Arabic
90942,1107481,Spanish
90947,1467945428,Spanish
90950,1689833469,Spanish
90961,1881926921,Spanish
90965,1225567688,Arabic
90966,1225567688, Spanish
90969,1881629194,Spanish
90976,1598323016,Spanish
90994,1043531155,Chinese
90999,1750872479,Spanish
91006,1457582827,Spanish
91018,1962439950,Spanish
91021,1588799175,Spanish
91028,1043321482,Arabic
91029,1043321482, Spanish
91037,1568948552,Chinese
91038,1568948552, Japanese
91039,1568948552, Russian
91040,1568948552, Spanish
91044,1780979500,Spanish
91045,1780979500,Arabic
91053,1982627105,Arabic
91054,1982627105, German
91057,1235628744,Spanish
91061,1107410,Spanish
91063,1407021991,Arabic
91069,1548601107,Chinese
91070,1548601107, Japanese
91071,1548601107, Russian
91072,1548601107, Spanish
91081,1154637007,Chinese
91082,1154637007, Spanish
91087,1811069198,Spanish
91094,1073695326,Spanish
91099,1770612780,Spanish
91107,1255560322,Chinese
91108,1255560322, Japanese
91109,1255560322, Russian
91110,1255560322, Spanish
91114,1265698344,Arabic
91118,1396816823,Arabic
91122,1851554299,Spanish
91126,1107378,Spanish
91128,1699883439,Spanish
91133,1215423637,Arabic
91134,1215423637,Spanish
91135,1518228923,Spanish
91137,1107307,Spanish
91146,1518228527,Spanish
91153,1194100016,Spanish
91157,1134760424,Spanish
91162,1437539665,Arabic
91166,1073707519,Spanish
91169,1962552075,Arabic
91171,1285002618,Arabic
91173,1194942557,Spanish
91179,1107617,Chinese
91180,1107617, Japanese
91181,1107617, Russian
91182,1107617, Spanish
91193,1699060285,Spanish
91194,1043732506,Arabic
91198,1780022350,Chinese
91199,1780022350, Japanese
91200,1780022350, Russian
91201,1780022350, Spanish
91221,1447570544,Spanish
91225,1891241196,Spanish
91226,1538261987,Arabic
91229,1033526348,Arabic
91235,1107543,Spanish
91238,1107537,Spanish
91247,1184618423,Spanish
91250,1780034298,Chinese
91251,1780034298, Japanese
91252,1780034298, Russian
91253,1780034298, Spanish
91255,1107646,Spanish
91259,1107562,Spanish
91262,1841570017,Spanish
91264,1922351121,Arabic
91272,1558672261,Spanish
91277,1801324900,Arabic
91282,1107411,Spanish
91320,1285125641,Arabic
91331,1316059959,Polish
91332,1316059959, Spanish
91350,1720424443,Spanish
91352,1107478,Spanish
91357,1417165481,French
91363,1164623112,French
91376,1831470616,Arabic
91381,1710035944,Spanish
91383,1417407875,Spanish
91385,1255413670,Arabic
91389,1518307008,Arabic
91392,1255991204,Arabic
91394,1962604876,Arabic
91398,1285293837,Spanish
91402,1619950573,Spanish
91404,1962480194,Chinese
91405,1962480194, Spanish
91408,1689033029,Spanish
91416,1861871436,Spanish
91418,1497315998,Spanish
91421,1255993481,Spanish
91422,1107373,Chinese
91423,1107373, Spanish
91428,1508424813,Spanish
91430,1013575521,Spanish
91432,1023678141,Spanish
91435,1760495972,Spanish
91440,1497798292,Spanish
91450,1107304,Chinese
91451,1107304, Japanese
91452,1107304, Russian
91453,1107304, Spanish
91457,1083028302,Spanish
91471,1851444186,Arabic
91472,1851444186, Spanish
91482,1801279211,Spanish
91488,1831259845,Spanish
91491,1649320722,Arabic
91494,1740561182,Arabic
91496,1740561182,Chinese
91498,1107532,Spanish
91502,1107476,Chinese
91503,1107476, Japanese
91504,1107476, Russian
91505,1107476, Spanish
91509,1841494937,Arabic
91511,1107370,Spanish
91518,1003338468,Spanish
91532,1346353471,Spanish
91536,1107460,Spanish
91548,1013021831,Spanish
91561,1891175402,Spanish
91563,1205966827,Spanish
91566,1104207851,Spanish
91567,1518270685,Arabic
91574,1518316306,Arabic
91578,1205815156,Chinese
91579,1205815156, Spanish
91583,1790933208,Spanish
91589,1107303,Spanish
91592,1235685926,Arabic
91594,1235685926, Spanish
91605,1588714612,Spanish
91623,1487146452,Chinese
91624,1487146452, Japanese
91625,1487146452, Russian
91626,1487146452, Spanish
91642,1578763082,Spanish
91645,1861983231,Arabic
91656,1356711881,Spanish
91661,1073622882,Arabic
91663,1107553,Spanish
91677,1508311945,Spanish
91693,1922482397,Spanish
91695,1184024986,Spanish
91698,1107577,Spanish
91707,1154584076,Arabic
91708,1154584076, Spanish
91713,1649760612,Spanish
91714,1107536,Arabic
91718,1922030337,Spanish
91720,1356557045,Spanish
91724,1497192462,Spanish
91730,1518961390,Arabic
91734,1952426835,Spanish
91745,1811338650,Spanish
91750,1114376530,Spanish
91752,1107644,Spanish
91761,1427586668,Spanish
91776,1659864536,Spanish
91777,1447495635,Arabic
91778,1447495635, French
91785,1235500869,Spanish
91787,1760820112,Chinese
91788,1760820112, Japanese
91789,1760820112, Russian
91790,1760820112, Spanish
91794,1033593462,Chinese
91795,1033593462, Japanese
91796,1033593462, Russian
91797,1033593462, Spanish
91800,1295264984,Spanish
91802,1295264984,Arabic
91803,1295264984, Spanish
91805,1417435603,Arabic
91813,1255366563,Spanish
91814,1437208576,Chinese
91821,1245758820,Spanish
91825,1760829444,Spanish
91841,1447512488,Arabic
91844,1639660806,Spanish
91848,1107535,Spanish
91863,1891133971,Spanish
91869,1750874863,Spanish
91882,1194954305,Spanish
91883,1972028488,Arabic
91885,1972028488,Spanish
91886,1669967279,Spanish
91899,1972956589,Chinese
91900,1972956589, Japanese
91901,1972956589, Russian
91902,1972956589, Spanish
91910,1306922703,Spanish
91916,1952353864,Spanish
91919,1447816814,Spanish
91924,1558581439,Spanish
91927,1295229110,Spanish
91936,1107441,Spanish
91949,1376943241,Spanish
91951,1107432,Spanish
91953,1356441000,Spanish
91957,1598256026,Spanish
91964,1386783538,Spanish
91975,1003015181,Spanish
91977,1407924103,Arabic
91981,1942703772,Spanish
91987,1306917901,Arabic
91988,1992755136,Spanish
91989,1669551628,Arabic
91993,1740539873,Spanish
91997,1659847002,Spanish
92003,1477854222,Spanish
92007,1508128489,Arabic
92008,1508128489,Spanish
92015,1508358664,Spanish
92019,1497136964,Arabic
92021,1497136964,Spanish
92026,1588748198,Spanish
92027,1407905110,Spanish
92038,1609903806,Spanish
92043,1497154546,Arabic
92047,1063739464,Arabic
92049,1487148078,Spanish
92058,1861613127,Spanish
92062,1265590350,Arabic
92076,1346760576,Spanish
92087,1063834000,Spanish
92096,1770557092,Arabic
92097,1770557092, Spanish
92110,1740473362,Spanish
92112,1326539198,Spanish
92122,1578910600,Spanish
92128,1336203256,Arabic
92138,1679829659,Spanish
92142,1841375391,Spanish
92143,1043705171,Spanish
92156,1107308,Spanish
92159,1821583923,Spanish
92160,1107643,Chinese
92161,1107643, Japanese
92162,1107643, Russian
92163,1107643, Spanish
92165,1891831475,Spanish
92176,1255595344,Spanish
92181,1922179860,Arabic
92190,1669585303,Spanish
92193,1669885257,Spanish
92195,1306337472,Spanish
92198,1376095554,Arabic
92199,1107414,Spanish
92211,1437718301,Spanish
92216,1568916104,Spanish
92217,1851823116,Spanish
92227,1043871254,Spanish
92232,1841858636,Spanish
92234,1174179931,Spanish
92248,1639722960,Spanish
92251,1124433396,Arabic
92252,1124433396, Spanish
92265,1107512,Spanish
92268,1107520,Spanish
92271,1902088529,Arabic
92284,1215374335,Chinese
92285,1215374335, Spanish
92290,1982087953,Spanish
92292,1164659900,Spanish
92295,1447482591,Chinese
92296,1447482591, Japanese
92297,1447482591, Russian
92298,1447482591, Spanish
92302,1831577352,Spanish
92307,1144882119,Arabic
92308,1144882119, Spanish
92320,1841255494,Spanish
92325,1669636072,Spanish
92329,1114269941,Spanish
92333,1245600253,Arabic
92343,1407348485,Chinese
92344,1407348485, Japanese
92345,1407348485, Russian
92346,1407348485, Spanish
92362,1821655424,Vietnamese
92368,1821160193,Arabic
92370,1821150707,Chinese
92373,1821127127,German
92374,1821127127, Spanish
92378,1811953300,Arabic
92386,1811073992,Vietnamese
92414,1790341634,Hmong
92417,1790131761,Cantonese
92418,1790131761, Chinese
92419,1790131761, Vietnamese
92428,1780758326,Vietnamese
92435,1780667170,Spanish
92437,1780655753,Persian
92449,1770707614,Spanish
92452,1770660573,Vietnamese
92454,1770657611,Russian
92455,1770657611, Ukrainian
92459,1770061145,Hmong
92465,1760690390,Hindi
92467,1760684559,Spanish
92487,1740511310,Korean
92513,1720426877,Arabic
92537,1710357074,French
92538,1710357074, German
92539,1710357074, Hungarian
92540,1710357074, Romanian
92543,1710301114,Hindi
92544,1710301114, Telugu
92558,1700941218,Vietnamese
92564,1700153368,Portuguese
92576,1699140236,Vietnamese
92587,1669547477,Persian
92598,1659798866,Chinese
92599,1659798866, German
92605,1659432664,Spanish
92612,1649687674,Spanish
92622,1639466485,Spanish
92633,1639191463,Gujarati
92642,1629366919,Arabic
92644,1629277330,French
92645,1629277330, Spanish
92662,1619326519,Arabic
92677,1609928563,Faroese
92678,1609928563, Persian
92684,1609279140,French
92687,1609187640,Dutch
92688,1609187640, German
92697,1598728123,Spanish
92707,1588959860,Hmong
92713,1588725394,French
92725,1578796637,Spanish
92742,1568634095,Chinese
92743,1568634095, Mandarin
92747,1568553303,Hindi
92756,1558872010,Somali
92758,1558867440,Korean
92761,1558674085,Spanish
92835,1992994131,Arabic
92836,1992991004,Hindi
92837,1992991004, Kannada
92849,1992761480,Bosnian
92875,1518348416,Mandarin
92879,1518059328,Persian
92890,1508109810,Portuguese
92891,1508109810, Spanish
92893,1497964175,German
92897,1497890263,Russian
92911,1487985768,Arabic
92912,1487985768, Somali
92917,1487818647,Vietnamese
92920,1487771960,Mandarin
92934,1477612323,Vietnamese
92941,1477107761,Russian
92942,1477107761, Turkish
92960,1467018499,Mandarin
92965,1457701377,Hindi
92966,1457701377, Marathi
92968,1457646408,Spanish
92977,1457412264,Greek
92989,1447406525,Spanish
92998,1437489085,Yoruba
93007,1437219813,Bosnian
93008,1437219813, Serbian
93011,1437211901,Danish
93015,1427615632,Vietnamese
93021,1427241173,Filipino
93022,1427241173, Tagalog
93030,1427047638,Vietnamese
93034,1417932773,Persian
93040,1417202417,Chinese
93041,1417202417, French
93042,1417202417, Mandarin
93044,1417191842,Spanish
93048,1417041211,Arabic
93052,1417000779,Spanish
93070,1396925327,Hindi
93071,1396925327, Punjabi
93091,1386684710,Hindi
93110,1376563304,Spanish
93117,1225193741,Persian
93122,1740592948,Korean
93124,1255744504,Korean
93127,1107724,Spanish
93137,1154811404,Arabic
93138,1154811404, Somali
93147,1225196686,Persian
93149,1144236423,Hmong
93150,1144236423, Lao
93151,1144236423, Thai
93159,1831614387,Korean
93160,1831614387, Spanish
93162,1033624655,Korean
93164,1750519930,Romanian
93167,1194260489,Persian
93168,1194260489, Turkish
93170,1699173369,Persian
93172,1609928563,Persian
93173,1326083205,Czech
93175,1558521260,Spanish
93178,1932165529,Arabic
93180,1023097730,Spanish
93182,1518976117,Spanish
93190,1366995169,Spanish
93195,1134284235,Spanish
93206,1235435215,German
93207,1235435215, Hindi
93208,1235435215, Marathi
93223,1316047798,Vietnamese
93227,1295999381,Arabic
93230,1467771154,Spanish
93236,1225233679,Hindi
93237,1225233679, Swahili
93240,1487882221,Spanish
93244,1245370733,Hindi
93245,1245370733, Punjabi
93249,1467854216,Somali
93252,1275864258,Japanese
93266,1366004285,Arabic
93269,1356836761,Gujarati
93270,1356836761, Hindi
93279,1356339337,Cantonese
93281,1346807500,Vietnamese
93283,1346729308,Somali
93284,1346400025,Spanish
93296,1336114644,Spanish
93299,1326422817,Spanish
93301,1326398454,Hindi
93302,1326398454, Nepali
93304,1326350182,Hmong
93305,1326350182, Lao
93306,1326350182, Thai
93309,1326273160,Vietnamese
93312,1326038209,Arabic
93316,1316133275,Arabic
93325,1306402193,Russian
93332,1295923423,Italian
93351,1275748105,Filipino
93366,1265728299,French
93367,1265728299, Romanian
93375,1255528402,Arabic
93392,1245631787,Italian
93402,1235797820,Hindi
93403,1235797820, Telugu
93410,1235332420,Urdu
93672,1730598905,Spanish
93686,1669699906,Hindi
93699,1659399889,Korean
93704,1053431411,Hindi
93705,1053431411, Marathi
93706,1053431411, Punjabi
93708,1710098553,Arabic
93709,1710098553, Urdu
93719,1215201678,Hindi
93720,1215201678, Punjabi
93729,1710994967,French
93731,1508986969,Hindi
93732,1508986969, Marathi
93733,1508986969, Telugu
93736,1740512995,Spanish
93738,1841398914,French
93739,1841398914, Urdu
93742,1962894683,Spanish
93743,1477873313,Vietnamese
93744,1831200690,Pashto
93745,1831200690, Urdu
93747,1477664233,Yoruba
93748,1730679325,Arabic
93749,1730679325, French
93762,1568776862,Hindi
93763,1568776862, Punjabi
93766,1043316375,Persian
93769,1346729308, Swahili
93771,1972694974,Hebrew
93773,1063854602,Arabic
93775,1831755776,Hmong
93777,1669492179,Spanish
93795,1962574590,Mandarin
93796,1962574590, Tagalog
93797,1972656569,Hindi
93798,1972656569, Urdu
93799,1871675553,Vietnamese
93809,1962997023,Mandarin
93814,1235109034,Hindi
93815,1235109034, Punjabi
93817,1235203761,Arabic
93819,1225489743,Telugu
93821,1225299373,Spanish
93833,1225001829,Chinese
93845,1215096797,French
93846,1215096797, Romanian
93851,1215009477,Hindi
93852,1215009477, Urdu
93861,1205115045,Romanian
93866,1194947101,Hindi
93867,1194947101, Urdu
93871,1194834283,Hindi
93875,1194173971,Hmong
93878,1194082040,French
93879,1194082040, Hmong
93884,1184847709,Gujarati
93885,1184847709, Hindi
93887,1184846305,Hindi
93888,1184846305, Kannada
93889,1184846305, Tamil
93890,1184846305, Urdu
93892,1184840365,Turkish
93901,1184694408,Hmong
93902,1184694408, Lao
93903,1184694408, Thai
93914,1174686737,Italian
93918,1174538805,Hindi
93919,1174538805, Spanish
93924,1164601324,Gujarati
93925,1164601324, Hindi
93931,1164494522,Korean
93935,1154811404,Somali
93938,1154311132,Arabic
93939,1154311132, French
93940,1144587551,Spanish
93944,1134415813,Hindi
93945,1134415813, Malayalam
93946,1134353519,Persian
93947,1134353519, French
93948,1134353519, Turkish
93951,1124332440,Vietnamese
93952,1124178298,Hmong
93953,1124178298, Lao
93955,1124017785,Hmong
93956,1124017785, Lao
93957,1124017785, Thai
93958,1114180460,Tagalog
93961,1114025400,Gujarati
93962,1114025400, Hindi
93967,1104932870,Spanish
93974,1104316801,French
93975,1104316801, Hmong
93996,1083090641,Italian
93998,1083083323,Chinese
94010,1073685269,Vietnamese
94015,1063906568,Spanish
94028,1063071595,Bengali
94048,1033590369,German
94053,1033342464,Hmong
94059,1023397429,Arabic
94062,1023261468,Turkish
94066,1023172657,Spanish
94074,1013384353,Spanish
94076,1013381425,Spanish
94084,1013060706,Hindi
94085,1013060706, Urdu
94088,1003833641,Chinese
94095,1003039595,Persian
94100,1992216345,Hindi
94103,1982872578,Spanish
94107,1982763454,Spanish
94110,1982716080,Persian
94115,1972770006,Chinese
94117,1972584068,Chinese
94118,1972584068, Mandarin
94121,1962795856,Spanish
94122,1962574590,Chinese
94123,1962574590, Filipino
94124,1962525089,Spanish
94130,1952321259,Persian
94131,1942531231,Spanish
94134,1932440336,Bengali
94135,1932440336, Hindi
94136,1932440336, Nepali
94138,1932392834,Russian
94150,1912968199,French
94151,1912968199, Romanian
94152,1912968199, Spanish
94154,1912451972,Hindi
94157,1912371311,Arabic
94163,1912109547,Arabic
94164,1912109547, Hindi
94165,1912109547, Punjabi
94166,1912109547, Urdu
94170,1912003203,Somali
94173,1902983513,Bosnian
94179,1902935059,Gujarati
94180,1902935059, Hindi
94181,1902935059, Marathi
94182,1902935059, Urdu
94203,1891238929,Spanish
94221,1669699906,Gujarati
94222,1669699906, Hindi
94223,1669699906, Punjabi
94224,1669699906, Swahili
94226,1245323633,Romanian
94228,1184694408,Lao
94230,1689086217,Spanish
94233,1730595729,Arabic
94234,1740657949,Vietnamese
94237,1336596527,Hmong
94243,1780744136,Spanish
94250,1679751234,Spanish
94253,1467899708,Hindi
94254,1467899708, Marathi
94259,1760690390, Punjabi
94260,1558525204,Hindi
94266,1215127154,Spanish
94274,1194947101,Urdu
94275,1124458609,Hindi
94276,1124458609, Punjabi
94277,1124458609, Urdu
94281,1134353519,French
94282,1134353519, Persian
94286,1457765349,Hmong
94294,1871784819,Vietnamese
94296,1336451632,Arabic
94297,1790967958,Arabic
94299,1700938057,Arabic
94300,1700938057, French
94303,1194018374,Igbo
94304,1942373626,Burmese
94305,1942373626, Mandarin
94309,1023559101,Tamil
94311,1548502206,Hindi
94312,1548502206, Tamil
94313,1407344278,Cantonese
94314,1407344278, Chinese
94317,1649563040,French
94318,1649563040, Italian
94321,1356791164,Portuguese
94322,1356791164, Spanish
94324,1427159763,Korean
94328,1386865814,German
94330,1588987135,Portuguese
94331,1588987135, Spanish
94335,1114154143,Arabic
94336,1114154143, Russian
94337,1790870392,Italian
94338,1740206507,Cantonese
94339,1740206507, Chinese
94340,1740206507, Mandarin
94341,1740206507, Vietnamese
94342,1760487359,Greek
94344,1275697559,Spanish
94345,1023422078,German
94350,1366600835,Romanian
94448,1871720029,Vietnamese
94454,1871150417,Somali
94455,1871150417, Swahili
94458,1861975245,Hindi
94459,1861975245, Spanish
94460,1861975245, Swahili
94463,1861480907,Spanish
94468,1851771984,Hmong
94476,1851455836,Persian
94480,1851346639,Spanish
94489,1841303526,Tamil
94503,1255505996,Norwegian
94518,1821142522,Chinese
94522,1107712,Spanish
94525,1437211901, German
94526,1437211901, Norwegian
94527,1437211901, Swedish
94530,1851625099,Vietnamese
94533,1477692226,French
94534,1912439480,Filipino
94538,1952460446,Vietnamese
94539,1376602466,Hindi
94540,1376602466, Telugu
94541,1396802740,German
94542,1104986538,Tigrigna
94543,1548372527,Spanish
94668,1013069996,Hindi
94669,1013069996, Malayalam
94672,1326116849,Spanish
94674,1447324926,Arabic
94675,1700306149,Spanish
94677,1184912750,Korean
94679,1558332775,Vietnamese
94680,1134415813,Malayalam
94681,1992216345, Nepali
94682,1073966867,Chinese
94684,1063553881,French
94685,1669025599,Spanish
94686,1538177944,Spanish
94688,1912371311, Spanish
94699,1023397429, French
94700,1023397429, Spanish
94706,1588194567,Vietnamese
94708,1194271551,Vietnamese
94710,1477081032,Polish
94712,1689054983,Arabic
94713,1689054983, Armenian
94715,1770744146,Mandarin
94716,1184794687,Hindi
94717,1184794687, Tamil
94718,1184794687, Telugu
94719,1407915432,French
94809,1558470179,Russian
94811,1558312793,Spanish
94813,1548461841,Spanish
94814,1538426259,Vietnamese
94815,1538270442,Spanish
94817,1912968199,Romanian
94818,1063475598,Hmong
94819,1063475598, Spanish
94820,1740515345,Igbo
94822,1366514440,Spanish
94826,1801844691,Spanish
94827,1902813280,Russian
94837,1013060706, Punjabi
94839,1386808558,Spanish
94840,1184959454,Punjabi
94841,1184959454, Seraiki
94842,1184959454, Urdu
94843,1275775348,Arabic
94844,1275775348, French
94849,1306908348,Portuguese
94851,1154546877,Spanish
94852,1033438858,Somali
94857,1538271903,Hindi
94858,1073828620,Korean
94859,1225533037,Korean
94861,1538140124,German
94868,1107722,Korean
94870,1407924509,Spanish
94871,1669583407,German
94872,1669583407, Japanese
94873,1851943674,Korean
94874,1699824276,American Sign Language
94876,1427587252,Mandarin
94877,1013161298,Hindi
94878,1013161298, Marathi
94879,1427617752,Albanian
94881,1013444348,Spanish
94883,1107723,Hindi
94885,1629451000,French
94886,1629451000, Mandarin
94887,1760782098,Spanish
94889,1144206863,Swahili
94892,1245897438,Spanish
94896,1417000779,Russian
94897,1417000779, Spanish
94898,1417000779, Ukrainian
94899,1487879243,German
94968,1710976865,Romanian
94971,1447251574,French
94974,1780758326,Hmong
94975,1780758326, Spanish
94976,1780758326, Vietnamese
94978,1932392834,Belarusian
94979,1932392834, Russian
94982,1609818186,Spanish
94984,1063573590,Spanish
94991,1952684508,Chinese
95150,1108801,Spanish
95154,1108501,Vietnamese
95157,1108737,Spanish
95164,1108099,Spanish
95169,1108213,Spanish
95171,1108564,Spanish
95172,1108302,Spanish
95175,1108607,Spanish
95182,1108625,Spanish
95186,1108567,Vietnamese
95196,1107769,Vietnamese
95201,1107976,Spanish
95211,1107988,Spanish
95215,1108216,Spanish
95217,1108962,Vietnamese
95219,1107910,Spanish
95223,1108133,Spanish
95227,1107790,Spanish
95230,1108609,Spanish
95244,1108825,Spanish
95249,1108523,Spanish
95252,1107791,Spanish
95257,1108180,Spanish
95261,1108893,Spanish
95276,1108756,Spanish
95279,1108900,Spanish
95280,1108952,Spanish
95295,1108532,Spanish
95301,1108789,Spanish
95313,1108284,Spanish
95321,1108822,Spanish
95331,1108334,Spanish
95333,1107872,Spanish
95336,1108771,Spanish
95337,1108828,Spanish
95342,1108123,Spanish
95347,1108543,Spanish
95353,1108426,Spanish
95357,1108227,Spanish
95362,1108452,Spanish
95368,1108129,Spanish
95371,1108706,Spanish
95373,1108706,Vietnamese
95377,1108464,Spanish
95386,1108315,Spanish
95394,1108803,Spanish
95398,1108472,Spanish
95400,1108472,Vietnamese
95406,1107876,Spanish
95413,1107734,Spanish
95415,1107978,Spanish
95418,1108634,Spanish
95421,1108657,Spanish
95433,1108753,Spanish
95447,1108293,Spanish
95454,1107847,Spanish
95477,1108701,Spanish
95480,1107765,Spanish
95487,1108670,Spanish
95489,1108318,Spanish
95500,1107829,Spanish
95504,1108702,Spanish
95505,1108750,Spanish
95513,1107869,Spanish
95523,1108552,Spanish
95525,1108019,Spanish
95529,1108205,Spanish
95537,1108270,Spanish
95541,1107778,Spanish
95542,1108068,Spanish
95548,1108675,Spanish
95552,1107865,Spanish
95582,1108905,Vietnamese
95586,1108866,Vietnamese
95597,1108420,Vietnamese
95598,1108420,Spanish
95604,1108187,Spanish
95610,1107898,Spanish
95619,1108914,Spanish
95621,1107931,Spanish
95623,1108082,Spanish
95629,1108641,Spanish
95638,1108578,Spanish
95640,1108824,Spanish
95643,1107783,Vietnamese
95655,1108568,Spanish
95658,1108962,Spanish
95662,1108081,Spanish
95670,1108787,Spanish
95674,1108809,Spanish
95675,1108855,Spanish
95678,1107781,Spanish
95681,1108782,Spanish
95686,1108669,Spanish
95688,1108131,Spanish
95690,1108435,Spanish
95694,1108437,Vietnamese
95697,1108616,Vietnamese
95701,1108236,Spanish
95709,1108218,Spanish
95715,1107735,Spanish
95719,1108539,Spanish
95722,1108730,Spanish
95723,1108223,Spanish
95725,1108223,Vietnamese
95728,1107957,Spanish
95729,1108524,Spanish
95733,1107990,Spanish
95741,1108348,Spanish
95746,1107813,Russian
95747,1107813,Spanish
95761,1107850,Spanish
95770,1107897,Spanish
95773,1108425,Spanish
95776,1107942,Spanish
95779,1107992,Spanish
95786,1108428,Spanish
95791,1108262,Spanish
95794,1108386,Spanish
95800,1108611,Spanish
95803,1108390,Spanish
95804,1108390,Cambodian
95805,1108615,Spanish
95812,1108525,Spanish
95817,1108157,Spanish
95825,1108448,Spanish
95827,1108728,Spanish
95835,1108871,Spanish
95837,1108193,Vietnamese
95840,1108289,Spanish
95843,1107863,Spanish
95850,1107985,Spanish
95853,1107879,Spanish
95861,1108613,Spanish
95867,1108895,Vietnamese
95874,1108736,Vietnamese
95875,1108736,Spanish
95876,1108492,Spanish
95888,1108445,Spanish
95892,1108493,Spanish
95899,1108102,Spanish
95903,1108796,Vietnamese
95907,1107875,Spanish
95910,1107986,Spanish
95912,1107894,Spanish
95918,1108309,Spanish
95924,1107786,Spanish
95929,1107839,Vietnamese
95939,1108411,Spanish
95940,1108411,Vietnamese
95941,1108412,Spanish
95949,1108351,Spanish
95969,1108300,Spanish
95970,1108300,Vietnamese
95971,1108356,Spanish
95973,1107993,Spanish
95976,1108717,Spanish
95980,1108685,Spanish
95982,1108210,Vietnamese
95984,1108531,Vietnamese
96002,1108656,Spanish
96010,1108719,Vietnamese
96014,1108504,Spanish
96019,1108913,Vietnamese
96027,1107951,Spanish
96039,1108592,Spanish
96041,1108838,Spanish
96045,1107885,Spanish
96053,1107972,Spanish
96055,1108232,Spanish
96065,1108892,Spanish
96067,1108892,Cambodian
96070,1107802,Spanish
96075,1108307,Spanish
96080,1108582,Spanish
96085,1108951,Spanish
96088,1108199,Spanish
96092,1108408,Spanish
96094,1108226,Spanish
96097,1108638,Spanish
96099,1108671,Spanish
96102,1108352,Spanish
96103,1108854,Spanish
96106,1108802,Spanish
